query_validation,#Scan#
"Di-3,7-OH",111892
"Di-3,7-OH",111905
"Di-3,7-OH",111906
"Di-3,7-OH",111926
"Di-3,7-OH",111962
"Di-3,7-OH",111982
"Di-3,7-OH",112346
"Di-3,7-OH",112499
"Di-3,7-OH",112734
"Di-3,7-OH",114050
"Di-3,7-OH",114327
"Di-3,7-OH",114674
"Di-3,7-OH",114989
"Di-3,7-OH",118586
"Di-3,7-OH",119228
"Di-3,7-OH",119328
"Di-3,7-OH",119773
"Di-3,7-OH",121058
"Di-3,7-OH",121163
"Di-3,7-OH",121692
"Di-3,7-OH",122412
"Di-3,7-OH",122426
"Di-3,7-OH",122865
"Di-3,7-OH",122869
"Di-3,7-OH",122890
"Di-3,7-OH",122895
"Di-3,7-OH",122931
"Di-3,7-OH",122932
"Di-3,7-OH",123184
"Di-3,7-OH",123210
"Di-3,7-OH",123279
"Di-3,7-OH",123280
"Di-3,7-OH",124003
"Di-3,7-OH",124015
"Di-3,7-OH",124037
"Di-3,7-OH",125151
"Di-3,7-OH",125356
"Di-3,7-OH",125392
"Di-3,7-OH",125396
"Di-3,7-OH",125479
"Di-3,7-OH",125544
"Di-3,7-OH",125570
"Di-3,7-OH",126000
"Di-3,7-OH",126058
"Di-3,7-OH",127717
"Di-3,7-OH",128658
"Di-3,7-OH",128814
"Di-3,7-OH",132188
"Di-3,7-OH",132432
"Di-3,7-OH",133988
"Di-3,7-OH",135188
"Di-3,12b-OH|Di-7,12b-OH",77258
"Di-3,12b-OH|Di-7,12b-OH",82354
"Di-3,12b-OH|Di-7,12b-OH",86115
"Di-3,12b-OH|Di-7,12b-OH",86615
"Di-3,12b-OH|Di-7,12b-OH",86758
"Di-3,12b-OH|Di-7,12b-OH",89381
"Di-3,12b-OH|Di-7,12b-OH",89704
"Di-3,12b-OH|Di-7,12b-OH",90958
"Di-3,12b-OH|Di-7,12b-OH",91041
"Di-3,12b-OH|Di-7,12b-OH",91050
"Di-3,12b-OH|Di-7,12b-OH",91056
"Di-3,12b-OH|Di-7,12b-OH",91189
"Di-3,12b-OH|Di-7,12b-OH",91710
"Di-3,12b-OH|Di-7,12b-OH",91883
"Di-3,12b-OH|Di-7,12b-OH",92354
"Di-3,12b-OH|Di-7,12b-OH",92752
"Di-3,12b-OH|Di-7,12b-OH",92809
"Di-3,12b-OH|Di-7,12b-OH",92864
"Di-3,12b-OH|Di-7,12b-OH",92932
"Di-3,12b-OH|Di-7,12b-OH",93042
"Di-3,12b-OH|Di-7,12b-OH",93044
"Di-3,12b-OH|Di-7,12b-OH",93048
"Di-3,12b-OH|Di-7,12b-OH",93052
"Di-3,12b-OH|Di-7,12b-OH",93172
"Di-3,12b-OH|Di-7,12b-OH",93388
"Di-3,12b-OH|Di-7,12b-OH",93652
"Di-3,12b-OH|Di-7,12b-OH",93673
"Di-3,12b-OH|Di-7,12b-OH",94394
"Di-3,12b-OH|Di-7,12b-OH",94915
"Di-3,12b-OH|Di-7,12b-OH",95037
"Di-3,12b-OH|Di-7,12b-OH",96368
"Di-3,12b-OH|Di-7,12b-OH",96379
"Di-3,12b-OH|Di-7,12b-OH",96421
"Di-3,12b-OH|Di-7,12b-OH",96782
"Di-3,12b-OH|Di-7,12b-OH",97124
"Di-3,12b-OH|Di-7,12b-OH",97172
"Di-3,12b-OH|Di-7,12b-OH",97244
"Di-3,12b-OH|Di-7,12b-OH",97571
"Di-3,12b-OH|Di-7,12b-OH",98563
"Di-3,12b-OH|Di-7,12b-OH",98630
"Di-3,12b-OH|Di-7,12b-OH",98917
"Di-3,12b-OH|Di-7,12b-OH",98985
"Di-3,12b-OH|Di-7,12b-OH",99288
"Di-3,12b-OH|Di-7,12b-OH",99329
"Di-3,12b-OH|Di-7,12b-OH",99332
"Di-3,12b-OH|Di-7,12b-OH",100005
"Di-3,12b-OH|Di-7,12b-OH",100315
"Di-3,12b-OH|Di-7,12b-OH",100575
"Di-3,12b-OH|Di-7,12b-OH",101187
"Di-3,12b-OH|Di-7,12b-OH",101286
"Di-3,12b-OH|Di-7,12b-OH",101404
"Di-3,12b-OH|Di-7,12b-OH",101659
"Di-3,12b-OH|Di-7,12b-OH",101834
"Di-3,12b-OH|Di-7,12b-OH",102178
"Di-3,12b-OH|Di-7,12b-OH",102274
"Di-3,12b-OH|Di-7,12b-OH",102321
"Di-3,12b-OH|Di-7,12b-OH",102322
"Di-3,12b-OH|Di-7,12b-OH",102331
"Di-3,12b-OH|Di-7,12b-OH",102333
"Di-3,12b-OH|Di-7,12b-OH",102335
"Di-3,12b-OH|Di-7,12b-OH",102377
"Di-3,12b-OH|Di-7,12b-OH",102393
"Di-3,12b-OH|Di-7,12b-OH",102772
"Di-3,12b-OH|Di-7,12b-OH",102883
"Di-3,12b-OH|Di-7,12b-OH",102886
"Di-3,12b-OH|Di-7,12b-OH",103728
"Di-3,12b-OH|Di-7,12b-OH",103934
"Di-3,12b-OH|Di-7,12b-OH",104099
"Di-3,12b-OH|Di-7,12b-OH",104312
"Di-3,12b-OH|Di-7,12b-OH",104629
"Di-3,12b-OH|Di-7,12b-OH",104662
"Di-3,12b-OH|Di-7,12b-OH",104701
"Di-3,12b-OH|Di-7,12b-OH",104715
"Di-3,12b-OH|Di-7,12b-OH",104745
"Di-3,12b-OH|Di-7,12b-OH",105190
"Di-3,12b-OH|Di-7,12b-OH",105408
"Di-3,12b-OH|Di-7,12b-OH",106671
"Di-3,12b-OH|Di-7,12b-OH",106765
"Di-3,12b-OH|Di-7,12b-OH",107341
"Di-3,12b-OH|Di-7,12b-OH",107451
"Di-3,12b-OH|Di-7,12b-OH",109395
"Di-3,12b-OH|Di-7,12b-OH",109665
"Di-3,12b-OH|Di-7,12b-OH",110171
"Di-3,12b-OH|Di-7,12b-OH",111101
"Di-3,12b-OH|Di-7,12b-OH",111607
"Di-3,12b-OH|Di-7,12b-OH",111815
"Di-3,12b-OH|Di-7,12b-OH",112400
"Di-3,12b-OH|Di-7,12b-OH",112793
"Di-3,12b-OH|Di-7,12b-OH",113654
"Di-3,12b-OH|Di-7,12b-OH",113933
"Di-3,12b-OH|Di-7,12b-OH",114867
"Di-3,12b-OH|Di-7,12b-OH",116008
"Di-3,12b-OH|Di-7,12b-OH",116512
"Di-3,12b-OH|Di-7,12b-OH",116536
"Di-3,12b-OH|Di-7,12b-OH",116641
"Di-3,12b-OH|Di-7,12b-OH",117981
"Di-3,12b-OH|Di-7,12b-OH",119633
"Di-3,12b-OH|Di-7,12b-OH",119677
"Di-3,12b-OH|Di-7,12b-OH",119702
"Di-3,12b-OH|Di-7,12b-OH",119781
"Di-3,12b-OH|Di-7,12b-OH",120224
"Di-3,12b-OH|Di-7,12b-OH",120343
"Di-3,12b-OH|Di-7,12b-OH",122735
"Di-3,12b-OH|Di-7,12b-OH",123688
"Di-3,12b-OH|Di-7,12b-OH",123942
"Di-3,12b-OH|Di-7,12b-OH",125572
"Di-3,12b-OH|Di-7,12b-OH",126843
"Di-3,12b-OH|Di-7,12b-OH",127948
"Di-3,12b-OH|Di-7,12b-OH",128491
"Di-3,12b-OH|Di-7,12b-OH",131823
"Di-3,12a-OH|Di-7,12a-OH",74029
"Di-3,12a-OH|Di-7,12a-OH",76968
"Di-3,12a-OH|Di-7,12a-OH",77258
"Di-3,12a-OH|Di-7,12a-OH",78103
"Di-3,12a-OH|Di-7,12a-OH",79434
"Di-3,12a-OH|Di-7,12a-OH",79565
"Di-3,12a-OH|Di-7,12a-OH",81093
"Di-3,12a-OH|Di-7,12a-OH",81262
"Di-3,12a-OH|Di-7,12a-OH",81399
"Di-3,12a-OH|Di-7,12a-OH",82318
"Di-3,12a-OH|Di-7,12a-OH",82725
"Di-3,12a-OH|Di-7,12a-OH",82776
"Di-3,12a-OH|Di-7,12a-OH",83015
"Di-3,12a-OH|Di-7,12a-OH",83076
"Di-3,12a-OH|Di-7,12a-OH",83082
"Di-3,12a-OH|Di-7,12a-OH",83123
"Di-3,12a-OH|Di-7,12a-OH",83461
"Di-3,12a-OH|Di-7,12a-OH",83560
"Di-3,12a-OH|Di-7,12a-OH",83561
"Di-3,12a-OH|Di-7,12a-OH",83672
"Di-3,12a-OH|Di-7,12a-OH",83861
"Di-3,12a-OH|Di-7,12a-OH",84377
"Di-3,12a-OH|Di-7,12a-OH",84702
"Di-3,12a-OH|Di-7,12a-OH",84744
"Di-3,12a-OH|Di-7,12a-OH",84768
"Di-3,12a-OH|Di-7,12a-OH",84811
"Di-3,12a-OH|Di-7,12a-OH",84912
"Di-3,12a-OH|Di-7,12a-OH",84922
"Di-3,12a-OH|Di-7,12a-OH",84934
"Di-3,12a-OH|Di-7,12a-OH",84942
"Di-3,12a-OH|Di-7,12a-OH",84960
"Di-3,12a-OH|Di-7,12a-OH",84967
"Di-3,12a-OH|Di-7,12a-OH",84968
"Di-3,12a-OH|Di-7,12a-OH",84984
"Di-3,12a-OH|Di-7,12a-OH",84989
"Di-3,12a-OH|Di-7,12a-OH",84990
"Di-3,12a-OH|Di-7,12a-OH",85005
"Di-3,12a-OH|Di-7,12a-OH",85011
"Di-3,12a-OH|Di-7,12a-OH",85040
"Di-3,12a-OH|Di-7,12a-OH",85122
"Di-3,12a-OH|Di-7,12a-OH",85263
"Di-3,12a-OH|Di-7,12a-OH",85290
"Di-3,12a-OH|Di-7,12a-OH",85306
"Di-3,12a-OH|Di-7,12a-OH",85318
"Di-3,12a-OH|Di-7,12a-OH",85416
"Di-3,12a-OH|Di-7,12a-OH",85439
"Di-3,12a-OH|Di-7,12a-OH",85602
"Di-3,12a-OH|Di-7,12a-OH",85604
"Di-3,12a-OH|Di-7,12a-OH",85675
"Di-3,12a-OH|Di-7,12a-OH",85677
"Di-3,12a-OH|Di-7,12a-OH",85693
"Di-3,12a-OH|Di-7,12a-OH",85742
"Di-3,12a-OH|Di-7,12a-OH",85745
"Di-3,12a-OH|Di-7,12a-OH",85750
"Di-3,12a-OH|Di-7,12a-OH",85793
"Di-3,12a-OH|Di-7,12a-OH",85828
"Di-3,12a-OH|Di-7,12a-OH",85881
"Di-3,12a-OH|Di-7,12a-OH",86223
"Di-3,12a-OH|Di-7,12a-OH",86273
"Di-3,12a-OH|Di-7,12a-OH",86409
"Di-3,12a-OH|Di-7,12a-OH",86751
"Di-3,12a-OH|Di-7,12a-OH",86863
"Di-3,12a-OH|Di-7,12a-OH",87039
"Di-3,12a-OH|Di-7,12a-OH",87043
"Di-3,12a-OH|Di-7,12a-OH",87092
"Di-3,12a-OH|Di-7,12a-OH",87192
"Di-3,12a-OH|Di-7,12a-OH",87395
"Di-3,12a-OH|Di-7,12a-OH",87424
"Di-3,12a-OH|Di-7,12a-OH",87456
"Di-3,12a-OH|Di-7,12a-OH",87630
"Di-3,12a-OH|Di-7,12a-OH",87774
"Di-3,12a-OH|Di-7,12a-OH",87970
"Di-3,12a-OH|Di-7,12a-OH",88428
"Di-3,12a-OH|Di-7,12a-OH",88514
"Di-3,12a-OH|Di-7,12a-OH",88772
"Di-3,12a-OH|Di-7,12a-OH",88786
"Di-3,12a-OH|Di-7,12a-OH",88797
"Di-3,12a-OH|Di-7,12a-OH",88842
"Di-3,12a-OH|Di-7,12a-OH",88850
"Di-3,12a-OH|Di-7,12a-OH",88929
"Di-3,12a-OH|Di-7,12a-OH",88933
"Di-3,12a-OH|Di-7,12a-OH",88971
"Di-3,12a-OH|Di-7,12a-OH",89193
"Di-3,12a-OH|Di-7,12a-OH",89381
"Di-3,12a-OH|Di-7,12a-OH",89419
"Di-3,12a-OH|Di-7,12a-OH",89428
"Di-3,12a-OH|Di-7,12a-OH",89486
"Di-3,12a-OH|Di-7,12a-OH",89898
"Di-3,12a-OH|Di-7,12a-OH",89991
"Di-3,12a-OH|Di-7,12a-OH",90065
"Di-3,12a-OH|Di-7,12a-OH",90118
"Di-3,12a-OH|Di-7,12a-OH",90288
"Di-3,12a-OH|Di-7,12a-OH",90413
"Di-3,12a-OH|Di-7,12a-OH",90468
"Di-3,12a-OH|Di-7,12a-OH",90512
"Di-3,12a-OH|Di-7,12a-OH",90514
"Di-3,12a-OH|Di-7,12a-OH",90562
"Di-3,12a-OH|Di-7,12a-OH",90627
"Di-3,12a-OH|Di-7,12a-OH",90683
"Di-3,12a-OH|Di-7,12a-OH",90958
"Di-3,12a-OH|Di-7,12a-OH",91050
"Di-3,12a-OH|Di-7,12a-OH",91189
"Di-3,12a-OH|Di-7,12a-OH",91260
"Di-3,12a-OH|Di-7,12a-OH",91333
"Di-3,12a-OH|Di-7,12a-OH",91446
"Di-3,12a-OH|Di-7,12a-OH",91515
"Di-3,12a-OH|Di-7,12a-OH",91556
"Di-3,12a-OH|Di-7,12a-OH",91604
"Di-3,12a-OH|Di-7,12a-OH",91611
"Di-3,12a-OH|Di-7,12a-OH",91697
"Di-3,12a-OH|Di-7,12a-OH",91701
"Di-3,12a-OH|Di-7,12a-OH",91704
"Di-3,12a-OH|Di-7,12a-OH",91706
"Di-3,12a-OH|Di-7,12a-OH",91710
"Di-3,12a-OH|Di-7,12a-OH",91737
"Di-3,12a-OH|Di-7,12a-OH",91749
"Di-3,12a-OH|Di-7,12a-OH",91752
"Di-3,12a-OH|Di-7,12a-OH",91754
"Di-3,12a-OH|Di-7,12a-OH",91758
"Di-3,12a-OH|Di-7,12a-OH",91766
"Di-3,12a-OH|Di-7,12a-OH",91767
"Di-3,12a-OH|Di-7,12a-OH",91771
"Di-3,12a-OH|Di-7,12a-OH",91773
"Di-3,12a-OH|Di-7,12a-OH",91779
"Di-3,12a-OH|Di-7,12a-OH",91780
"Di-3,12a-OH|Di-7,12a-OH",91791
"Di-3,12a-OH|Di-7,12a-OH",91800
"Di-3,12a-OH|Di-7,12a-OH",91801
"Di-3,12a-OH|Di-7,12a-OH",91963
"Di-3,12a-OH|Di-7,12a-OH",91970
"Di-3,12a-OH|Di-7,12a-OH",92127
"Di-3,12a-OH|Di-7,12a-OH",92307
"Di-3,12a-OH|Di-7,12a-OH",92354
"Di-3,12a-OH|Di-7,12a-OH",92476
"Di-3,12a-OH|Di-7,12a-OH",92825
"Di-3,12a-OH|Di-7,12a-OH",92829
"Di-3,12a-OH|Di-7,12a-OH",92932
"Di-3,12a-OH|Di-7,12a-OH",93044
"Di-3,12a-OH|Di-7,12a-OH",93167
"Di-3,12a-OH|Di-7,12a-OH",93184
"Di-3,12a-OH|Di-7,12a-OH",93185
"Di-3,12a-OH|Di-7,12a-OH",93308
"Di-3,12a-OH|Di-7,12a-OH",93371
"Di-3,12a-OH|Di-7,12a-OH",93640
"Di-3,12a-OH|Di-7,12a-OH",93652
"Di-3,12a-OH|Di-7,12a-OH",93670
"Di-3,12a-OH|Di-7,12a-OH",93673
"Di-3,12a-OH|Di-7,12a-OH",93748
"Di-3,12a-OH|Di-7,12a-OH",93749
"Di-3,12a-OH|Di-7,12a-OH",93786
"Di-3,12a-OH|Di-7,12a-OH",94072
"Di-3,12a-OH|Di-7,12a-OH",94131
"Di-3,12a-OH|Di-7,12a-OH",94184
"Di-3,12a-OH|Di-7,12a-OH",94209
"Di-3,12a-OH|Di-7,12a-OH",94320
"Di-3,12a-OH|Di-7,12a-OH",94346
"Di-3,12a-OH|Di-7,12a-OH",94348
"Di-3,12a-OH|Di-7,12a-OH",94373
"Di-3,12a-OH|Di-7,12a-OH",94394
"Di-3,12a-OH|Di-7,12a-OH",94450
"Di-3,12a-OH|Di-7,12a-OH",94483
"Di-3,12a-OH|Di-7,12a-OH",94484
"Di-3,12a-OH|Di-7,12a-OH",94616
"Di-3,12a-OH|Di-7,12a-OH",94670
"Di-3,12a-OH|Di-7,12a-OH",94709
"Di-3,12a-OH|Di-7,12a-OH",94945
"Di-3,12a-OH|Di-7,12a-OH",94992
"Di-3,12a-OH|Di-7,12a-OH",95036
"Di-3,12a-OH|Di-7,12a-OH",95037
"Di-3,12a-OH|Di-7,12a-OH",95218
"Di-3,12a-OH|Di-7,12a-OH",95387
"Di-3,12a-OH|Di-7,12a-OH",95417
"Di-3,12a-OH|Di-7,12a-OH",95564
"Di-3,12a-OH|Di-7,12a-OH",95576
"Di-3,12a-OH|Di-7,12a-OH",95612
"Di-3,12a-OH|Di-7,12a-OH",95667
"Di-3,12a-OH|Di-7,12a-OH",95693
"Di-3,12a-OH|Di-7,12a-OH",96368
"Di-3,12a-OH|Di-7,12a-OH",96566
"Di-3,12a-OH|Di-7,12a-OH",96782
"Di-3,12a-OH|Di-7,12a-OH",97003
"Di-3,12a-OH|Di-7,12a-OH",97160
"Di-3,12a-OH|Di-7,12a-OH",97541
"Di-3,12a-OH|Di-7,12a-OH",98107
"Di-3,12a-OH|Di-7,12a-OH",98141
"Di-3,12a-OH|Di-7,12a-OH",98279
"Di-3,12a-OH|Di-7,12a-OH",98368
"Di-3,12a-OH|Di-7,12a-OH",98371
"Di-3,12a-OH|Di-7,12a-OH",98375
"Di-3,12a-OH|Di-7,12a-OH",98786
"Di-3,12a-OH|Di-7,12a-OH",99032
"Di-3,12a-OH|Di-7,12a-OH",99288
"Di-3,12a-OH|Di-7,12a-OH",99329
"Di-3,12a-OH|Di-7,12a-OH",99332
"Di-3,12a-OH|Di-7,12a-OH",99403
"Di-3,12a-OH|Di-7,12a-OH",99769
"Di-3,12a-OH|Di-7,12a-OH",99915
"Di-3,12a-OH|Di-7,12a-OH",99985
"Di-3,12a-OH|Di-7,12a-OH",100005
"Di-3,12a-OH|Di-7,12a-OH",100104
"Di-3,12a-OH|Di-7,12a-OH",100108
"Di-3,12a-OH|Di-7,12a-OH",100279
"Di-3,12a-OH|Di-7,12a-OH",100315
"Di-3,12a-OH|Di-7,12a-OH",100339
"Di-3,12a-OH|Di-7,12a-OH",100356
"Di-3,12a-OH|Di-7,12a-OH",100380
"Di-3,12a-OH|Di-7,12a-OH",100401
"Di-3,12a-OH|Di-7,12a-OH",100543
"Di-3,12a-OH|Di-7,12a-OH",100570
"Di-3,12a-OH|Di-7,12a-OH",100579
"Di-3,12a-OH|Di-7,12a-OH",100613
"Di-3,12a-OH|Di-7,12a-OH",100621
"Di-3,12a-OH|Di-7,12a-OH",100644
"Di-3,12a-OH|Di-7,12a-OH",100649
"Di-3,12a-OH|Di-7,12a-OH",100680
"Di-3,12a-OH|Di-7,12a-OH",100689
"Di-3,12a-OH|Di-7,12a-OH",100711
"Di-3,12a-OH|Di-7,12a-OH",100717
"Di-3,12a-OH|Di-7,12a-OH",100719
"Di-3,12a-OH|Di-7,12a-OH",100792
"Di-3,12a-OH|Di-7,12a-OH",100945
"Di-3,12a-OH|Di-7,12a-OH",101187
"Di-3,12a-OH|Di-7,12a-OH",101286
"Di-3,12a-OH|Di-7,12a-OH",101324
"Di-3,12a-OH|Di-7,12a-OH",101389
"Di-3,12a-OH|Di-7,12a-OH",101404
"Di-3,12a-OH|Di-7,12a-OH",101648
"Di-3,12a-OH|Di-7,12a-OH",101983
"Di-3,12a-OH|Di-7,12a-OH",102273
"Di-3,12a-OH|Di-7,12a-OH",102274
"Di-3,12a-OH|Di-7,12a-OH",102307
"Di-3,12a-OH|Di-7,12a-OH",102333
"Di-3,12a-OH|Di-7,12a-OH",102377
"Di-3,12a-OH|Di-7,12a-OH",102393
"Di-3,12a-OH|Di-7,12a-OH",102521
"Di-3,12a-OH|Di-7,12a-OH",102527
"Di-3,12a-OH|Di-7,12a-OH",102772
"Di-3,12a-OH|Di-7,12a-OH",102883
"Di-3,12a-OH|Di-7,12a-OH",102886
"Di-3,12a-OH|Di-7,12a-OH",103053
"Di-3,12a-OH|Di-7,12a-OH",103661
"Di-3,12a-OH|Di-7,12a-OH",103728
"Di-3,12a-OH|Di-7,12a-OH",103879
"Di-3,12a-OH|Di-7,12a-OH",104099
"Di-3,12a-OH|Di-7,12a-OH",104629
"Di-3,12a-OH|Di-7,12a-OH",104776
"Di-3,12a-OH|Di-7,12a-OH",105035
"Di-3,12a-OH|Di-7,12a-OH",105425
"Di-3,12a-OH|Di-7,12a-OH",105697
"Di-3,12a-OH|Di-7,12a-OH",106670
"Di-3,12a-OH|Di-7,12a-OH",106671
"Di-3,12a-OH|Di-7,12a-OH",106736
"Di-3,12a-OH|Di-7,12a-OH",107217
"Di-3,12a-OH|Di-7,12a-OH",107238
"Di-3,12a-OH|Di-7,12a-OH",107743
"Di-3,12a-OH|Di-7,12a-OH",108083
"Di-3,12a-OH|Di-7,12a-OH",108226
"Di-3,12a-OH|Di-7,12a-OH",108923
"Di-3,12a-OH|Di-7,12a-OH",109298
"Di-3,12a-OH|Di-7,12a-OH",109509
"Di-3,12a-OH|Di-7,12a-OH",109642
"Di-3,12a-OH|Di-7,12a-OH",110423
"Di-3,12a-OH|Di-7,12a-OH",110663
"Di-3,12a-OH|Di-7,12a-OH",110794
"Di-3,12a-OH|Di-7,12a-OH",110961
"Di-3,12a-OH|Di-7,12a-OH",111387
"Di-3,12a-OH|Di-7,12a-OH",111754
"Di-3,12a-OH|Di-7,12a-OH",111755
"Di-3,12a-OH|Di-7,12a-OH",111760
"Di-3,12a-OH|Di-7,12a-OH",111791
"Di-3,12a-OH|Di-7,12a-OH",111810
"Di-3,12a-OH|Di-7,12a-OH",111816
"Di-3,12a-OH|Di-7,12a-OH",111821
"Di-3,12a-OH|Di-7,12a-OH",111913
"Di-3,12a-OH|Di-7,12a-OH",111959
"Di-3,12a-OH|Di-7,12a-OH",112400
"Di-3,12a-OH|Di-7,12a-OH",112727
"Di-3,12a-OH|Di-7,12a-OH",112743
"Di-3,12a-OH|Di-7,12a-OH",112750
"Di-3,12a-OH|Di-7,12a-OH",112759
"Di-3,12a-OH|Di-7,12a-OH",112772
"Di-3,12a-OH|Di-7,12a-OH",112820
"Di-3,12a-OH|Di-7,12a-OH",112821
"Di-3,12a-OH|Di-7,12a-OH",113046
"Di-3,12a-OH|Di-7,12a-OH",113186
"Di-3,12a-OH|Di-7,12a-OH",113265
"Di-3,12a-OH|Di-7,12a-OH",113312
"Di-3,12a-OH|Di-7,12a-OH",113384
"Di-3,12a-OH|Di-7,12a-OH",113654
"Di-3,12a-OH|Di-7,12a-OH",113933
"Di-3,12a-OH|Di-7,12a-OH",114407
"Di-3,12a-OH|Di-7,12a-OH",115712
"Di-3,12a-OH|Di-7,12a-OH",115873
"Di-3,12a-OH|Di-7,12a-OH",116312
"Di-3,12a-OH|Di-7,12a-OH",116641
"Di-3,12a-OH|Di-7,12a-OH",117397
"Di-3,12a-OH|Di-7,12a-OH",117411
"Di-3,12a-OH|Di-7,12a-OH",117981
"Di-3,12a-OH|Di-7,12a-OH",119323
"Di-3,12a-OH|Di-7,12a-OH",119633
"Di-3,12a-OH|Di-7,12a-OH",119677
"Di-3,12a-OH|Di-7,12a-OH",119702
"Di-3,12a-OH|Di-7,12a-OH",119847
"Di-3,12a-OH|Di-7,12a-OH",120224
"Di-3,12a-OH|Di-7,12a-OH",120639
"Di-3,12a-OH|Di-7,12a-OH",121665
"Di-3,12a-OH|Di-7,12a-OH",123942
"Di-3,12a-OH|Di-7,12a-OH",126167
"Di-3,12a-OH|Di-7,12a-OH",131823
"Di-3,12a-OH",80315
"Di-3,12a-OH",81262
"Di-3,12a-OH",81399
"Di-3,12a-OH",82725
"Di-3,12a-OH",82776
"Di-3,12a-OH",83015
"Di-3,12a-OH",83333
"Di-3,12a-OH",83462
"Di-3,12a-OH",83465
"Di-3,12a-OH",83468
"Di-3,12a-OH",83469
"Di-3,12a-OH",83470
"Di-3,12a-OH",83561
"Di-3,12a-OH",83582
"Di-3,12a-OH",83583
"Di-3,12a-OH",83672
"Di-3,12a-OH",83749
"Di-3,12a-OH",84744
"Di-3,12a-OH",84770
"Di-3,12a-OH",84912
"Di-3,12a-OH",84922
"Di-3,12a-OH",84934
"Di-3,12a-OH",84942
"Di-3,12a-OH",84960
"Di-3,12a-OH",84967
"Di-3,12a-OH",84968
"Di-3,12a-OH",84984
"Di-3,12a-OH",84989
"Di-3,12a-OH",84990
"Di-3,12a-OH",85005
"Di-3,12a-OH",85011
"Di-3,12a-OH",85263
"Di-3,12a-OH",85290
"Di-3,12a-OH",85306
"Di-3,12a-OH",85314
"Di-3,12a-OH",85416
"Di-3,12a-OH",85503
"Di-3,12a-OH",85675
"Di-3,12a-OH",85793
"Di-3,12a-OH",85881
"Di-3,12a-OH",86120
"Di-3,12a-OH",86172
"Di-3,12a-OH",86220
"Di-3,12a-OH",86223
"Di-3,12a-OH",86273
"Di-3,12a-OH",86615
"Di-3,12a-OH",86628
"Di-3,12a-OH",86706
"Di-3,12a-OH",86758
"Di-3,12a-OH",87003
"Di-3,12a-OH",87192
"Di-3,12a-OH",87395
"Di-3,12a-OH",87595
"Di-3,12a-OH",87830
"Di-3,12a-OH",88033
"Di-3,12a-OH",88428
"Di-3,12a-OH",88514
"Di-3,12a-OH",88696
"Di-3,12a-OH",88698
"Di-3,12a-OH",88786
"Di-3,12a-OH",88830
"Di-3,12a-OH",88842
"Di-3,12a-OH",88850
"Di-3,12a-OH",88929
"Di-3,12a-OH",89898
"Di-3,12a-OH",90065
"Di-3,12a-OH",90361
"Di-3,12a-OH",90400
"Di-3,12a-OH",90407
"Di-3,12a-OH",90409
"Di-3,12a-OH",90443
"Di-3,12a-OH",90468
"Di-3,12a-OH",90718
"Di-3,12a-OH",90776
"Di-3,12a-OH",90958
"Di-3,12a-OH",91008
"Di-3,12a-OH",91104
"Di-3,12a-OH",91107
"Di-3,12a-OH",91260
"Di-3,12a-OH",91267
"Di-3,12a-OH",91291
"Di-3,12a-OH",91446
"Di-3,12a-OH",91467
"Di-3,12a-OH",91513
"Di-3,12a-OH",91514
"Di-3,12a-OH",91515
"Di-3,12a-OH",91605
"Di-3,12a-OH",91606
"Di-3,12a-OH",91609
"Di-3,12a-OH",91611
"Di-3,12a-OH",91612
"Di-3,12a-OH",91618
"Di-3,12a-OH",91697
"Di-3,12a-OH",91706
"Di-3,12a-OH",91710
"Di-3,12a-OH",91749
"Di-3,12a-OH",91754
"Di-3,12a-OH",91767
"Di-3,12a-OH",91773
"Di-3,12a-OH",91779
"Di-3,12a-OH",91780
"Di-3,12a-OH",91880
"Di-3,12a-OH",91882
"Di-3,12a-OH",91883
"Di-3,12a-OH",91885
"Di-3,12a-OH",91970
"Di-3,12a-OH",92045
"Di-3,12a-OH",92198
"Di-3,12a-OH",92447
"Di-3,12a-OH",92475
"Di-3,12a-OH",92476
"Di-3,12a-OH",92760
"Di-3,12a-OH",92825
"Di-3,12a-OH",92829
"Di-3,12a-OH",92932
"Di-3,12a-OH",92944
"Di-3,12a-OH",93042
"Di-3,12a-OH",93044
"Di-3,12a-OH",93052
"Di-3,12a-OH",93640
"Di-3,12a-OH",93652
"Di-3,12a-OH",93670
"Di-3,12a-OH",93673
"Di-3,12a-OH",93748
"Di-3,12a-OH",93791
"Di-3,12a-OH",93867
"Di-3,12a-OH",94214
"Di-3,12a-OH",94320
"Di-3,12a-OH",94335
"Di-3,12a-OH",94348
"Di-3,12a-OH",94915
"Di-3,12a-OH",94953
"Di-3,12a-OH",95037
"Di-3,12a-OH",95218
"Di-3,12a-OH",95417
"Di-3,12a-OH",95576
"Di-3,12a-OH",95667
"Di-3,12a-OH",95693
"Di-3,12a-OH",97003
"Di-3,12a-OH",97160
"Di-3,12a-OH",98291
"Di-3,12a-OH",98375
"Di-3,12a-OH",98556
"Di-3,12a-OH",98799
"Di-3,12a-OH",98800
"Di-3,12a-OH",98917
"Di-3,12a-OH",99160
"Di-3,12a-OH",99332
"Di-3,12a-OH",99600
"Di-3,12a-OH",99604
"Di-3,12a-OH",99659
"Di-3,12a-OH",100108
"Di-3,12a-OH",100315
"Di-3,12a-OH",102274
"Di-3,12a-OH",102321
"Di-3,12a-OH",102331
"Di-3,12a-OH",102333
"Di-3,12a-OH",102338
